GAME_ID,GAME_DATE,TOTAL_POINTS,TEAMS,TEAM_RESULTS
12300001,2023-10-05,210,"['DAL', 'MIN']","['L', 'W']"
12300002,2023-10-07,200,"['MIN', 'DAL']","['W', 'L']"
12300003,2023-10-07,233,"['GSW', 'LAL']","['W', 'L']"
12300004,2023-10-08,207,"['MIL', 'CHI']","['W', 'L']"
12300005,2023-10-08,256,"['PHX', 'DET']","['W', 'L']"
12300006,2023-10-08,220,"['BOS', 'PHI']","['W', 'L']"
12300007,2023-10-08,249,"['IND', 'MEM']","['L', 'W']"
12300008,2023-10-08,211,"['SAC', 'TOR']","['L', 'W']"
12300009,2023-10-08,197,"['LAC', 'UTA']","['L', 'W']"
12300010,2023-10-09,221,"['BOS', 'NYK']","['L', 'W']"
12300011,2023-10-09,243,"['OKC', 'SAS']","['W', 'L']"
12300012,2023-10-09,255,"['BKN', 'LAL']","['L', 'W']"
12300013,2023-10-10,250,"['RMD', 'DAL']","['W', 'L']"
12300014,2023-10-10,227,"['WAS', 'CNS']","['W', 'L']"
12300015,2023-10-10,215,"['ATL', 'CLE']","['W', 'L']"
12300016,2023-10-10,222,"['MIA', 'CHA']","['W', 'L']"
12300017,2023-10-10,225,"['IND', 'HOU']","['L', 'W']"
12300018,2023-10-10,210,"['MIL', 'MEM']","['L', 'W']"
12300019,2023-10-10,227,"['ORL', 'NOP']","['W', 'L']"
12300020,2023-10-10,201,"['UTA', 'LAC']","['L', 'W']"
12300021,2023-10-10,222,"['DEN', 'PHX']","['W', 'L']"
12300022,2023-10-10,172,"['POR', 'NZB']","['W', 'L']"
12300023,2023-10-11,213,"['PHI', 'BOS']","['L', 'W']"
12300024,2023-10-11,210,"['SAC', 'LAL']","['L', 'W']"
12300025,2023-10-12,190,"['WAS', 'CHA']","['W', 'L']"
12300026,2023-10-12,213,"['CLE', 'ORL']","['L', 'W']"
12300027,2023-10-12,253,"['OKC', 'DET']","['L', 'W']"
12300028,2023-10-12,205,"['ATL', 'MEM']","['W', 'L']"
12300029,2023-10-12,238,"['BKN', 'MRA']","['W', 'L']"
12300030,2023-10-12,257,"['CHI', 'DEN']","['W', 'L']"
12300031,2023-10-12,207,"['HOU', 'NOP']","['W', 'L']"
12300032,2023-10-12,233,"['PHX', 'POR']","['W', 'L']"
12300033,2023-10-13,224,"['MIA', 'SAS']","['L', 'W']"
12300034,2023-10-13,254,"['LAL', 'GSW']","['L', 'W']"
12300035,2023-10-14,215,"['ATL', 'NOP']","['W', 'L']"
12300036,2023-10-14,121,"['MIN', 'NYK']","['W', nan]"
12300037,2023-10-14,271,"['UTA', 'POR']","['W', 'L']"
12300038,2023-10-15,232,"['OKC', 'CHA']","['L', 'W']"
12300039,2023-10-15,256,"['MEM', 'MIA']","['L', 'W']"
12300040,2023-10-15,227,"['CNS', 'TOR']","['L', 'W']"
12300041,2023-10-15,205,"['MIL', 'LAL']","['W', 'L']"
12300042,2023-10-15,218,"['CHI', 'DEN']","['L', 'W']"
12300043,2023-10-15,236,"['SAC', 'GSW']","['L', 'W']"
12300044,2023-10-16,228,"['ATL', 'IND']","['L', 'W']"
12300045,2023-10-16,209,"['MRA', 'CLE']","['L', 'W']"
12300046,2023-10-16,246,"['PHI', 'BKN']","['W', 'L']"
12300047,2023-10-16,188,"['HOU', 'SAS']","['W', 'L']"
12300048,2023-10-16,208,"['UTA', 'NZB']","['W', 'L']"
12300049,2023-10-16,223,"['PHX', 'POR']","['W', 'L']"
12300050,2023-10-17,196,"['ORL', 'NOP']","['L', 'W']"
12300051,2023-10-17,233,"['NYK', 'BOS']","['L', 'W']"
12300052,2023-10-17,208,"['TOR', 'CHI']","['W', 'L']"
12300053,2023-10-17,225,"['OKC', 'MIL']","['W', 'L']"
12300054,2023-10-17,249,"['MIN', 'MRA']","['W', 'L']"
12300055,2023-10-17,219,"['DEN', 'LAC']","['L', 'W']"
12300056,2023-10-18,211,"['BKN', 'MIA']","['W', 'L']"
12300057,2023-10-18,237,"['WAS', 'NYK']","['W', 'L']"
12300058,2023-10-18,220,"['HOU', 'SAS']","['L', 'W']"
12300059,2023-10-18,231,"['SAC', 'GSW']","['L', 'W']"
12300060,2023-10-19,226,"['CHA', 'BOS']","['L', 'W']"
12300061,2023-10-19,219,"['MIN', 'CHI']","['W', 'L']"
12300062,2023-10-19,234,"['OKC', 'DET']","['L', 'W']"
12300063,2023-10-19,223,"['PHX', 'LAL']","['W', 'L']"
12300064,2023-10-19,193,"['LAC', 'DEN']","['L', 'W']"
12300065,2023-10-19,229,"['SAC', 'UTA']","['W', 'L']"
12300066,2023-10-20,213,"['IND', 'CLE']","['W', 'L']"
12300067,2023-10-20,185,"['FLA', 'ORL']","['L', 'W']"
12300068,2023-10-20,226,"['PHI', 'ATL']","['W', 'L']"
12300069,2023-10-20,232,"['WAS', 'TOR']","['L', 'W']"
12300070,2023-10-20,218,"['DET', 'DAL']","['L', 'W']"
12300071,2023-10-20,214,"['HOU', 'MIA']","['W', 'L']"
12300072,2023-10-20,240,"['MIL', 'MEM']","['W', 'L']"
12300073,2023-10-20,239,"['SAS', 'GSW']","['W', 'L']"
22300001,2023-11-03,237,"['IND', 'CLE']","['W', 'L']"
22300002,2023-11-03,215,"['MIL', 'NYK']","['W', 'L']"
22300003,2023-11-03,235,"['WAS', 'MIA']","['L', 'W']"
22300004,2023-11-03,216,"['CHI', 'BKN']","['L', 'W']"
22300005,2023-11-03,280,"['GSW', 'OKC']","['W', 'L']"
22300006,2023-11-03,239,"['DEN', 'DAL']","['W', 'L']"
22300007,2023-11-03,228,"['MEM', 'POR']","['L', 'W']"
22300008,2023-11-10,220,"['DET', 'PHI']","['L', 'W']"
22300009,2023-11-10,241,"['WAS', 'CHA']","['L', 'W']"
22300010,2023-11-10,228,"['BKN', 'BOS']","['L', 'W']"
22300011,2023-11-10,205,"['HOU', 'NOP']","['W', 'L']"
22300012,2023-11-10,248,"['MEM', 'UTA']","['L', 'W']"
22300013,2023-11-10,227,"['MIN', 'SAS']","['W', 'L']"
22300014,2023-11-10,270,"['LAC', 'DAL']","['L', 'W']"
22300015,2023-11-10,241,"['PHX', 'LAL']","['L', 'W']"
22300016,2023-11-10,203,"['SAC', 'OKC']","['W', 'L']"
22300017,2023-11-14,216,"['MIA', 'CHA']","['W', 'L']"
22300018,2023-11-14,246,"['DET', 'ATL']","['L', 'W']"
22300019,2023-11-14,258,"['PHI', 'IND']","['L', 'W']"
22300020,2023-11-14,228,"['BKN', 'ORL']","['W', 'L']"
22300021,2023-11-14,210,"['OKC', 'SAS']","['W', 'L']"
22300022,2023-11-14,241,"['NOP', 'DAL']","['W', 'L']"
22300023,2023-11-14,214,"['UTA', 'POR']","['W', 'L']"
22300024,2023-11-14,219,"['LAC', 'DEN']","['L', 'W']"
22300025,2023-11-14,205,"['MIN', 'GSW']","['W', 'L']"
22300026,2023-11-14,241,"['MEM', 'LAL']","['L', 'W']"
22300027,2023-11-17,229,"['MIL', 'CHA']","['W', 'L']"
22300028,2023-11-17,219,"['NYK', 'WAS']","['W', 'L']"
22300029,2023-11-17,242,"['ATL', 'PHI']","['L', 'W']"
22300030,2023-11-17,208,"['CLE', 'DET']","['W', 'L']"
22300031,2023-11-17,213,"['TOR', 'BOS']","['L', 'W']"
22300032,2023-11-17,249,"['SAS', 'SAC']","['L', 'W']"
22300033,2023-11-17,200,"['CHI', 'ORL']","['L', 'W']"
22300034,2023-11-17,225,"['NOP', 'DEN']","['W', 'L']"
22300035,2023-11-17,259,"['UTA', 'PHX']","['L', 'W']"
22300036,2023-11-17,202,"['LAL', 'POR']","['W', 'L']"
22300037,2023-11-17,206,"['HOU', 'LAC']","['L', 'W']"
22300038,2023-11-21,233,"['ORL', 'TOR']","['W', 'L']"
22300039,2023-11-21,309,"['ATL', 'IND']","['L', 'W']"
22300040,2023-11-21,241,"['CLE', 'PHI']","['W', 'L']"
22300041,2023-11-21,227,"['POR', 'PHX']","['L', 'W']"
22300042,2023-11-21,230,"['LAL', 'UTA']","['W', 'L']"
22300043,2023-11-24,209,"['BOS', 'ORL']","['L', 'W']"
22300044,2023-11-24,199,"['MEM', 'PHX']","['L', 'W']"
22300045,2023-11-24,198,"['MIA', 'NYK']","['L', 'W']"
22300046,2023-11-24,229,"['CHI', 'TOR']","['L', 'W']"
22300047,2023-11-24,249,"['DET', 'IND']","['L', 'W']"
22300048,2023-11-24,191,"['DEN', 'HOU']","['L', 'W']"
22300049,2023-11-24,259,"['WAS', 'MIL']","['L', 'W']"
22300050,2023-11-24,235,"['SAC', 'MIN']","['W', 'L']"
22300051,2023-11-24,230,"['SAS', 'GSW']","['L', 'W']"
22300052,2023-11-24,222,"['NOP', 'LAC']","['W', 'L']"
22300053,2023-11-28,221,"['CHI', 'BOS']","['L', 'W']"
22300054,2023-11-28,218,"['TOR', 'BKN']","['L', 'W']"
22300055,2023-11-28,233,"['ATL', 'CLE']","['L', 'W']"
22300056,2023-11-28,255,"['MIL', 'MIA']","['W', 'L']"
22300057,2023-11-28,206,"['CHA', 'NYK']","['L', 'W']"
22300058,2023-11-28,209,"['OKC', 'MIN']","['L', 'W']"
22300059,2023-11-28,236,"['HOU', 'DAL']","['L', 'W']"
22300060,2023-11-28,247,"['GSW', 'SAC']","['L', 'W']"
22300061,2023-10-24,226,"['LAL', 'DEN']","['L', 'W']"
22300062,2023-10-24,212,"['GSW', 'PHX']","['L', 'W']"
22300063,2023-10-25,226,"['CHA', 'ATL']","['W', 'L']"
22300064,2023-10-25,263,"['WAS', 'IND']","['L', 'W']"
22300065,2023-10-25,212,"['NYK', 'BOS']","['L', 'W']"
22300066,2023-10-25,202,"['ORL', 'HOU']","['W', 'L']"
22300067,2023-10-25,227,"['CLE', 'BKN']","['W', 'L']"
22300068,2023-10-25,205,"['MIA', 'DET']","['W', 'L']"
22300069,2023-10-25,191,"['MIN', 'TOR']","['L', 'W']"
22300070,2023-10-25,228,"['OKC', 'CHI']","['W', 'L']"
22300071,2023-10-25,215,"['NOP', 'MEM']","['W', 'L']"
22300072,2023-10-25,244,"['SAC', 'UTA']","['W', 'L']"
22300073,2023-10-25,245,"['SAS', 'DAL']","['L', 'W']"
22300074,2023-10-25,234,"['LAC', 'POR']","['W', 'L']"
22300075,2023-10-26,235,"['PHI', 'MIL']","['L', 'W']"
22300076,2023-10-26,195,"['LAL', 'PHX']","['W', 'L']"
22300077,2023-10-27,210,"['DET', 'CHA']","['W', 'L']"
22300078,2023-10-27,212,"['DEN', 'MEM']","['W', 'L']"
22300079,2023-10-27,246,"['ATL', 'NYK']","['L', 'W']"
22300080,2023-10-27,230,"['BOS', 'MIA']","['W', 'L']"
22300081,2023-10-27,213,"['OKC', 'CLE']","['W', 'L']"
22300082,2023-10-27,207,"['CHI', 'TOR']","['W', 'L']"
22300083,2023-10-27,248,"['HOU', 'SAS']","['L', 'W']"
22300084,2023-10-27,245,"['DAL', 'BKN']","['W', 'L']"
22300085,2023-10-27,238,"['UTA', 'LAC']","['W', 'L']"
22300086,2023-10-27,199,"['ORL', 'POR']","['W', 'L']"
22300087,2023-10-27,236,"['GSW', 'SAC']","['W', 'L']"
22300088,2023-10-28,220,"['DET', 'CHI']","['W', 'L']"
22300089,2023-10-28,219,"['WAS', 'MEM']","['W', 'L']"
22300090,2023-10-28,183,"['NYK', 'NOP']","['L', 'W']"
22300091,2023-10-28,238,"['CLE', 'IND']","['L', 'W']"
22300092,2023-10-28,221,"['PHI', 'TOR']","['W', 'L']"
22300093,2023-10-28,196,"['MIA', 'MIN']","['L', 'W']"
22300094,2023-10-28,230,"['PHX', 'UTA']","['W', 'L']"
22300095,2023-10-29,223,"['OKC', 'DEN']","['L', 'W']"
22300096,2023-10-29,201,"['GSW', 'HOU']","['W', 'L']"
22300097,2023-10-29,237,"['MIL', 'ATL']","['L', 'W']"
22300098,2023-10-29,224,"['PHI', 'POR']","['W', 'L']"
22300099,2023-10-29,206,"['LAC', 'SAS']","['W', 'L']"
22300100,2023-10-29,259,"['LAL', 'SAC']","['L', 'W']"
22300101,2023-10-30,254,"['CHA', 'BKN']","['L', 'W']"
22300102,2023-10-30,217,"['CHI', 'IND']","['W', 'L']"
22300103,2023-10-30,233,"['BOS', 'WAS']","['W', 'L']"
22300104,2023-10-30,240,"['ATL', 'MIN']","['W', 'L']"
22300105,2023-10-30,190,"['POR', 'TOR']","['W', 'L']"
22300106,2023-10-30,235,"['DAL', 'MEM']","['W', 'L']"
22300107,2023-10-30,236,"['MIA', 'MIL']","['L', 'W']"
22300108,2023-10-30,232,"['GSW', 'NOP']","['W', 'L']"
22300109,2023-10-30,236,"['OKC', 'DET']","['W', 'L']"
22300110,2023-10-30,212,"['UTA', 'DEN']","['L', 'W']"
22300111,2023-10-30,209,"['ORL', 'LAL']","['L', 'W']"
22300112,2023-10-31,200,"['CLE', 'NYK']","['L', 'W']"
22300113,2023-10-31,229,"['SAS', 'PHX']","['W', 'L']"
22300114,2023-10-31,220,"['LAC', 'ORL']","['W', 'L']"
22300115,2023-11-01,211,"['DET', 'POR']","['L', 'W']"
22300116,2023-11-01,241,"['TOR', 'MIL']","['W', 'L']"
22300117,2023-11-01,251,"['ATL', 'WAS']","['W', 'L']"
22300118,2023-11-01,259,"['IND', 'BOS']","['L', 'W']"
22300119,2023-11-01,214,"['BKN', 'MIA']","['W', 'L']"
22300120,2023-11-01,184,"['CLE', 'NYK']","['W', 'L']"
22300121,2023-11-01,216,"['OKC', 'NOP']","['L', 'W']"
22300122,2023-11-01,247,"['CHA', 'HOU']","['L', 'W']"
22300123,2023-11-01,199,"['MIN', 'DEN']","['W', 'L']"
22300124,2023-11-01,219,"['CHI', 'DAL']","['L', 'W']"
22300125,2023-11-01,242,"['MEM', 'UTA']","['L', 'W']"
22300126,2023-11-01,203,"['SAC', 'GSW']","['L', 'W']"
22300127,2023-11-01,255,"['LAC', 'LAL']","['L', 'W']"
22300128,2023-11-02,213,"['TOR', 'PHI']","['L', 'W']"
22300129,2023-11-02,241,"['DET', 'NOP']","['L', 'W']"
22300130,2023-11-02,228,"['ORL', 'UTA']","['W', 'L']"
22300131,2023-11-02,253,"['PHX', 'SAS']","['L', 'W']"
22300132,2023-11-04,212,"['PHI', 'PHX']","['W', 'L']"
22300133,2023-11-04,249,"['CHA', 'IND']","['W', 'L']"
22300134,2023-11-04,221,"['ORL', 'LAL']","['W', 'L']"
22300135,2023-11-04,228,"['ATL', 'NOP']","['W', 'L']"
22300136,2023-11-04,238,"['BKN', 'BOS']","['L', 'W']"
22300137,2023-11-04,196,"['SAC', 'HOU']","['L', 'W']"
22300138,2023-11-04,218,"['MIN', 'UTA']","['W', 'L']"
22300139,2023-11-04,224,"['DEN', 'CHI']","['W', 'L']"
22300140,2023-11-05,226,"['PHX', 'DET']","['W', 'L']"
22300141,2023-11-05,239,"['SAS', 'TOR']","['L', 'W']"
22300142,2023-11-05,219,"['CLE', 'GSW']","['W', 'L']"
22300143,2023-11-05,242,"['CHA', 'DAL']","['L', 'W']"
22300144,2023-11-05,212,"['MEM', 'POR']","['W', 'L']"
22300145,2023-11-06,229,"['GSW', 'DET']","['W', 'L']"
22300146,2023-11-06,263,"['SAS', 'IND']","['L', 'W']"
22300147,2023-11-06,219,"['ORL', 'DAL']","['L', 'W']"
22300148,2023-11-06,274,"['WAS', 'PHI']","['L', 'W']"
22300149,2023-11-06,254,"['MIL', 'BKN']","['W', 'L']"
22300150,2023-11-06,215,"['MIA', 'LAL']","['W', 'L']"
22300151,2023-11-06,208,"['NYK', 'LAC']","['W', 'L']"
22300152,2023-11-06,243,"['UTA', 'CHI']","['L', 'W']"
22300153,2023-11-06,219,"['HOU', 'SAC']","['W', 'L']"
22300154,2023-11-06,223,"['BOS', 'MIN']","['L', 'W']"
22300155,2023-11-06,243,"['OKC', 'ATL']","['W', 'L']"
22300156,2023-11-06,250,"['DEN', 'NOP']","['W', 'L']"
22300157,2023-11-08,248,"['CHA', 'WAS']","['L', 'W']"
22300158,2023-11-08,252,"['UTA', 'IND']","['L', 'W']"
22300159,2023-11-08,209,"['BOS', 'PHI']","['L', 'W']"
22300160,2023-11-08,193,"['LAC', 'BKN']","['L', 'W']"
22300161,2023-11-08,231,"['SAS', 'NYK']","['L', 'W']"
22300162,2023-11-08,231,"['CHI', 'PHX']","['L', 'W']"
22300163,2023-11-08,222,"['HOU', 'LAL']","['W', 'L']"
22300164,2023-11-08,210,"['MIA', 'MEM']","['W', 'L']"
22300165,2023-11-08,238,"['DET', 'MIL']","['L', 'W']"
22300166,2023-11-08,223,"['NOP', 'MIN']","['L', 'W']"
22300167,2023-11-08,248,"['OKC', 'CLE']","['W', 'L']"
22300168,2023-11-08,243,"['TOR', 'DAL']","['W', 'L']"
22300169,2023-11-08,213,"['GSW', 'DEN']","['L', 'W']"
22300170,2023-11-08,239,"['POR', 'SAC']","['L', 'W']"
22300171,2023-11-09,250,"['MIL', 'IND']","['L', 'W']"
22300172,2023-11-09,239,"['ATL', 'ORL']","['W', 'L']"
22300173,2023-11-11,209,"['ORL', 'MIL']","['W', 'L']"
22300174,2023-11-11,211,"['TOR', 'BOS']","['L', 'W']"
22300175,2023-11-11,226,"['ATL', 'MIA']","['L', 'W']"
22300176,2023-11-11,228,"['GSW', 'CLE']","['L', 'W']"
22300177,2023-11-12,236,"['NYK', 'CHA']","['W', 'L']"
22300178,2023-11-12,196,"['BKN', 'WAS']","['W', 'L']"
22300179,2023-11-12,206,"['LAC', 'MEM']","['L', 'W']"
22300180,2023-11-12,263,"['PHI', 'IND']","['W', 'L']"
22300181,2023-11-12,227,"['DET', 'CHI']","['L', 'W']"
22300182,2023-11-12,211,"['HOU', 'DEN']","['W', 'L']"
22300183,2023-11-12,260,"['DAL', 'NOP']","['W', 'L']"
22300184,2023-11-12,231,"['MIA', 'SAS']","['W', 'L']"
22300185,2023-11-12,210,"['PHX', 'OKC']","['L', 'W']"
22300186,2023-11-12,226,"['MIN', 'GSW']","['W', 'L']"
22300187,2023-11-12,226,"['LAL', 'POR']","['W', 'L']"
22300188,2023-11-13,212,"['BOS', 'NYK']","['W', 'L']"
22300189,2023-11-13,218,"['TOR', 'WAS']","['W', 'L']"
22300190,2023-11-13,227,"['CHI', 'MIL']","['L', 'W']"
22300191,2023-11-13,252,"['SAC', 'CLE']","['W', 'L']"
22300192,2023-11-15,247,"['DAL', 'WAS']","['W', 'L']"
22300193,2023-11-15,230,"['NYK', 'ATL']","['W', 'L']"
22300194,2023-11-15,224,"['PHI', 'BOS']","['L', 'W']"
22300195,2023-11-15,240,"['MIL', 'TOR']","['W', 'L']"
22300196,2023-11-15,190,"['CHI', 'ORL']","['L', 'W']"
22300197,2023-11-15,248,"['MIN', 'PHX']","['L', 'W']"
22300198,2023-11-15,235,"['SAC', 'LAL']","['W', 'L']"
22300199,2023-11-15,204,"['CLE', 'POR']","['W', 'L']"
22300200,2023-11-16,237,"['BKN', 'MIA']","['L', 'W']"
22300201,2023-11-16,237,"['GSW', 'OKC']","['L', 'W']"
22300202,2023-11-18,230,"['CHA', 'NYK']","['L', 'W']"
22300203,2023-11-18,241,"['MIN', 'NOP']","['W', 'L']"
22300204,2023-11-18,199,"['MIA', 'CHI']","['L', 'W']"
22300205,2023-11-18,257,"['DAL', 'MIL']","['L', 'W']"
22300206,2023-11-18,228,"['MEM', 'SAS']","['W', 'L']"
22300207,2023-11-18,253,"['OKC', 'GSW']","['W', 'L']"
22300208,2023-11-19,220,"['BKN', 'PHI']","['L', 'W']"
22300209,2023-11-19,244,"['IND', 'ORL']","['L', 'W']"
22300210,2023-11-19,230,"['CLE', 'DEN']","['W', 'L']"
22300211,2023-11-19,255,"['TOR', 'DET']","['W', 'L']"
22300212,2023-11-19,242,"['SAC', 'DAL']","['W', 'L']"
22300213,2023-11-19,202,"['MEM', 'BOS']","['L', 'W']"
22300214,2023-11-19,277,"['UTA', 'PHX']","['L', 'W']"
22300215,2023-11-19,225,"['POR', 'OKC']","['L', 'W']"
22300216,2023-11-19,209,"['HOU', 'LAL']","['L', 'W']"
22300217,2023-11-20,239,"['BOS', 'CHA']","['L', 'W']"
22300218,2023-11-20,210,"['DEN', 'DET']","['W', 'L']"
22300219,2023-11-20,271,"['MIL', 'WAS']","['W', 'L']"
22300220,2023-11-20,218,"['MIA', 'CHI']","['W', 'L']"
22300221,2023-11-20,217,"['NYK', 'MIN']","['L', 'W']"
22300222,2023-11-20,222,"['SAC', 'NOP']","['L', 'W']"
22300223,2023-11-20,223,"['SAS', 'LAC']","['L', 'W']"
22300224,2023-11-20,237,"['GSW', 'HOU']","['W', 'L']"
22300225,2023-11-22,231,"['CHA', 'WAS']","['W', 'L']"
22300226,2023-11-22,243,"['ORL', 'DEN']","['W', 'L']"
22300227,2023-11-22,292,"['BKN', 'ATL']","['L', 'W']"
22300228,2023-11-22,235,"['MIL', 'BOS']","['L', 'W']"
22300229,2023-11-22,225,"['CLE', 'MIA']","['L', 'W']"
22300230,2023-11-22,263,"['IND', 'TOR']","['L', 'W']"
22300231,2023-11-22,202,"['MEM', 'HOU']","['L', 'W']"
22300232,2023-11-22,211,"['MIN', 'PHI']","['W', 'L']"
22300233,2023-11-22,229,"['NOP', 'SAC']","['W', 'L']"
22300234,2023-11-22,218,"['CHI', 'OKC']","['L', 'W']"
22300235,2023-11-22,211,"['LAC', 'SAS']","['W', 'L']"
22300236,2023-11-22,238,"['PHX', 'GSW']","['W', 'L']"
22300237,2023-11-22,226,"['UTA', 'POR']","['L', 'W']"
22300238,2023-11-22,205,"['DAL', 'LAL']","['W', 'L']"
22300239,2023-11-25,250,"['OKC', 'PHI']","['L', 'W']"
22300240,2023-11-25,209,"['BKN', 'MIA']","['W', 'L']"
22300241,2023-11-25,244,"['ATL', 'WAS']","['W', 'L']"
22300242,2023-11-25,236,"['LAL', 'CLE']","['W', 'L']"
22300243,2023-11-25,205,"['UTA', 'NOP']","['W', 'L']"
22300244,2023-11-25,195,"['LAC', 'DAL']","['W', 'L']"
22300245,2023-11-26,210,"['POR', 'MIL']","['L', 'W']"
22300246,2023-11-26,216,"['BOS', 'ATL']","['W', 'L']"
22300247,2023-11-26,229,"['PHX', 'NYK']","['W', 'L']"
22300248,2023-11-26,247,"['CHA', 'ORL']","['L', 'W']"
22300249,2023-11-26,216,"['MEM', 'MIN']","['L', 'W']"
22300250,2023-11-26,227,"['BKN', 'CHI']","['W', 'L']"
22300251,2023-11-26,207,"['CLE', 'TOR']","['W', 'L']"
22300252,2023-11-26,252,"['DEN', 'SAS']","['W', 'L']"
22300253,2023-11-27,233,"['DET', 'WAS']","['L', 'W']"
22300254,2023-11-27,224,"['IND', 'POR']","['L', 'W']"
22300255,2023-11-27,232,"['LAL', 'PHI']","['L', 'W']"
22300256,2023-11-27,226,"['NOP', 'UTA']","['L', 'W']"
22300257,2023-11-27,217,"['LAC', 'DEN']","['L', 'W']"
22300258,2023-11-29,240,"['DET', 'LAL']","['L', 'W']"
22300259,2023-11-29,259,"['WAS', 'ORL']","['L', 'W']"
22300260,2023-11-29,217,"['TOR', 'PHX']","['W', 'L']"
22300261,2023-11-29,196,"['UTA', 'MEM']","['L', 'W']"
22300262,2023-11-29,238,"['NOP', 'PHI']","['W', 'L']"
22300263,2023-11-29,258,"['HOU', 'DEN']","['L', 'W']"
22300264,2023-11-29,248,"['SAC', 'LAC']","['L', 'W']"
22300265,2023-11-30,198,"['CLE', 'POR']","['L', 'W']"
22300266,2023-11-30,257,"['CHA', 'BKN']","['W', 'L']"
22300267,2023-11-30,274,"['IND', 'MIA']","['L', 'W']"
22300268,2023-11-30,230,"['NYK', 'DET']","['W', 'L']"
22300269,2023-11-30,233,"['MIL', 'CHI']","['L', 'W']"
22300270,2023-11-30,191,"['MIN', 'UTA']","['W', 'L']"
22300271,2023-11-30,243,"['OKC', 'LAL']","['W', 'L']"
22300272,2023-11-30,272,"['SAS', 'ATL']","['L', 'W']"
22300273,2023-11-30,234,"['LAC', 'GSW']","['L', 'W']"
22300274,2023-12-01,255,"['ORL', 'WAS']","['W', 'L']"
22300275,2023-12-01,244,"['BOS', 'PHI']","['W', 'L']"
22300276,2023-12-01,225,"['TOR', 'NYK']","['L', 'W']"
22300277,2023-12-01,202,"['MEM', 'DAL']","['W', 'L']"
22300278,2023-12-01,227,"['SAS', 'NOP']","['L', 'W']"
22300279,2023-12-01,230,"['PHX', 'DEN']","['L', 'W']"
22300280,2023-12-02,225,"['GSW', 'LAC']","['L', 'W']"
22300281,2023-12-02,240,"['MIN', 'CHA']","['W', 'L']"
22300282,2023-12-02,230,"['BKN', 'ORL']","['W', 'L']"
22300283,2023-12-02,211,"['CLE', 'DET']","['W', 'L']"
22300284,2023-12-02,273,"['IND', 'MIA']","['W', 'L']"
22300285,2023-12-02,242,"['NOP', 'CHI']","['L', 'W']"
22300286,2023-12-02,253,"['ATL', 'MIL']","['L', 'W']"
22300287,2023-12-02,246,"['DAL', 'OKC']","['L', 'W']"
22300288,2023-12-02,225,"['PHX', 'MEM']","['W', 'L']"
22300289,2023-12-02,231,"['POR', 'UTA']","['L', 'W']"
22300290,2023-12-02,240,"['DEN', 'SAC']","['L', 'W']"
22300291,2023-12-02,204,"['HOU', 'LAL']","['L', 'W']"
22300292,2023-12-11,230,"['CHA', 'MIA']","['L', 'W']"
22300293,2023-12-11,254,"['DET', 'IND']","['L', 'W']"
22300294,2023-12-11,198,"['CLE', 'ORL']","['L', 'W']"
22300295,2023-12-11,247,"['PHI', 'WAS']","['W', 'L']"
22300296,2023-12-11,251,"['DEN', 'ATL']","['W', 'L']"
22300297,2023-12-11,266,"['NYK', 'TOR']","['W', 'L']"
22300298,2023-12-11,175,"['SAS', 'HOU']","['L', 'W']"
22300299,2023-12-11,233,"['MEM', 'DAL']","['L', 'W']"
22300300,2023-12-11,262,"['CHI', 'MIL']","['L', 'W']"
22300301,2023-12-11,228,"['MIN', 'NOP']","['L', 'W']"
22300302,2023-12-11,254,"['OKC', 'UTA']","['W', 'L']"
22300303,2023-12-11,249,"['SAC', 'BKN']","['W', 'L']"
22300304,2023-12-11,259,"['POR', 'LAC']","['L', 'W']"
22300305,2023-12-12,233,"['BOS', 'CLE']","['W', 'L']"
22300306,2023-12-12,252,"['DAL', 'LAL']","['W', 'L']"
22300307,2023-12-12,220,"['CHI', 'DEN']","['L', 'W']"
22300308,2023-12-12,235,"['PHX', 'GSW']","['W', 'L']"
22300309,2023-12-12,218,"['LAC', 'SAC']","['W', 'L']"
22300310,2023-12-13,240,"['PHI', 'DET']","['W', 'L']"
22300311,2023-12-13,264,"['NOP', 'WAS']","['W', 'L']"
22300312,2023-12-13,219,"['MIA', 'CHA']","['W', 'L']"
22300313,2023-12-13,263,"['TOR', 'ATL']","['W', 'L']"
22300314,2023-12-13,221,"['HOU', 'MEM']","['W', 'L']"
22300315,2023-12-13,266,"['IND', 'MIL']","['L', 'W']"
22300316,2023-12-13,241,"['LAL', 'SAS']","['W', 'L']"
22300317,2023-12-13,228,"['PHX', 'BKN']","['L', 'W']"
22300318,2023-12-13,230,"['NYK', 'UTA']","['L', 'W']"
22300319,2023-12-14,223,"['CLE', 'BOS']","['L', 'W']"
22300320,2023-12-14,240,"['MIA', 'CHI']","['L', 'W']"
22300321,2023-12-14,220,"['DAL', 'MIN']","['L', 'W']"
22300322,2023-12-14,225,"['BKN', 'DEN']","['L', 'W']"
22300323,2023-12-14,236,"['UTA', 'POR']","['W', 'L']"
22300324,2023-12-14,251,"['SAC', 'OKC']","['W', 'L']"
22300325,2023-12-14,234,"['LAC', 'GSW']","['W', 'L']"
22300326,2023-12-15,219,"['CHA', 'NOP']","['L', 'W']"
22300327,2023-12-15,216,"['DET', 'PHI']","['L', 'W']"
22300328,2023-12-15,260,"['IND', 'WAS']","['L', 'W']"
