GAME_ID,GAME_DATE,TEAM,OPPONENT,WON,TOTAL_POINTS,AVG_PTS_LAST_5,WINS_LAST_5
22300087,2023-10-27,SAC,GSW,0,236,230.0,2.0
22300100,2023-10-29,SAC,LAL,1,259,235.2,2.0
22300126,2023-11-01,SAC,GSW,0,203,239.8,3.0
22300137,2023-11-04,SAC,HOU,0,196,234.2,3.0
22300153,2023-11-06,SAC,HOU,0,219,227.6,2.0
22300170,2023-11-08,SAC,POR,1,239,222.6,1.0
22300016,2023-11-10,SAC,OKC,1,203,223.2,2.0
22300191,2023-11-13,SAC,CLE,1,252,212.0,2.0
22300198,2023-11-15,SAC,LAL,1,235,221.8,3.0
22300032,2023-11-17,SAC,SAS,1,249,229.6,4.0
22300212,2023-11-19,SAC,DAL,1,242,235.6,5.0
22300222,2023-11-20,SAC,NOP,0,222,236.2,5.0
22300233,2023-11-22,SAC,NOP,0,229,240.0,4.0
22300050,2023-11-24,SAC,MIN,1,235,235.4,3.0
22300060,2023-11-28,SAC,GSW,1,247,235.4,3.0
22300264,2023-11-29,SAC,LAC,0,248,235.0,3.0
22300290,2023-12-02,SAC,DEN,1,240,236.2,2.0
22301204,2023-12-04,SAC,NOP,0,244,239.8,3.0
22301228,2023-12-08,SAC,PHX,1,220,242.8,3.0
22300303,2023-12-11,SAC,BKN,1,249,239.8,3.0
22300309,2023-12-12,SAC,LAC,0,218,240.2,3.0
22300324,2023-12-14,SAC,OKC,1,251,234.2,3.0
22300342,2023-12-16,SAC,UTA,1,229,236.4,3.0
22300358,2023-12-18,SAC,WAS,1,274,233.4,4.0
22300373,2023-12-20,SAC,BOS,0,263,244.2,4.0
22300387,2023-12-22,SAC,PHX,1,225,247.0,3.0
22300400,2023-12-23,SAC,MIN,0,208,248.4,4.0
22300413,2023-12-26,SAC,POR,0,243,239.8,3.0
22300431,2023-12-29,SAC,ATL,1,227,242.6,2.0
22300449,2023-12-31,SAC,MEM,1,215,233.2,2.0
22300464,2024-01-02,SAC,CHA,0,215,223.6,3.0
22300476,2024-01-03,SAC,ORL,1,273,221.6,2.0
22300492,2024-01-05,SAC,TOR,1,265,234.6,3.0
22300500,2024-01-07,SAC,NOP,0,233,239.0,4.0
22300512,2024-01-09,SAC,DET,1,241,240.2,3.0
22300518,2024-01-10,SAC,CHA,1,221,245.4,3.0
22300532,2024-01-12,SAC,PHI,0,205,246.6,4.0
22300552,2024-01-14,SAC,MIL,0,285,233.0,3.0
22300567,2024-01-16,SAC,PHX,0,236,237.0,2.0
22300583,2024-01-18,SAC,IND,0,247,237.6,2.0
22300613,2024-01-22,SAC,ATL,1,229,238.8,1.0
22300632,2024-01-25,SAC,GSW,1,267,240.4,1.0
22300651,2024-01-27,SAC,DAL,1,235,252.8,2.0
22300663,2024-01-29,SAC,MEM,1,197,242.8,3.0
22300678,2024-01-31,SAC,MIA,0,221,235.0,4.0
22300691,2024-02-02,SAC,IND,1,255,229.8,4.0
22300700,2024-02-03,SAC,CHI,1,238,235.0,4.0
22300714,2024-02-05,SAC,CLE,0,246,229.2,4.0
22300732,2024-02-07,SAC,DET,0,253,231.4,3.0
22300746,2024-02-09,SAC,DEN,1,241,242.6,2.0
22300760,2024-02-11,SAC,OKC,0,240,246.6,3.0
22300774,2024-02-13,SAC,PHX,0,255,243.6,2.0
22300786,2024-02-14,SAC,DEN,1,200,247.0,1.0
22300803,2024-02-22,SAC,SAS,1,249,237.8,2.0
22300827,2024-02-25,SAC,LAC,1,230,237.0,3.0
22300831,2024-02-26,SAC,MIA,0,231,234.8,3.0
22300847,2024-02-28,SAC,DEN,0,213,233.0,3.0
22300862,2024-03-01,SAC,MIN,1,244,224.6,3.0
22300883,2024-03-04,SAC,CHI,0,222,233.4,3.0
22300901,2024-03-06,SAC,LAL,1,250,228.0,2.0
22300908,2024-03-07,SAC,SAS,1,260,232.0,2.0
22300929,2024-03-10,SAC,HOU,0,216,237.8,3.0
22300945,2024-03-12,SAC,MIL,1,223,238.4,3.0
22300954,2024-03-13,SAC,LAL,1,227,234.2,3.0
22300975,2024-03-16,SAC,NYK,0,189,235.2,4.0
22300989,2024-03-18,SAC,MEM,1,232,223.0,3.0
22300999,2024-03-20,SAC,TOR,1,212,217.4,3.0
22301005,2024-03-21,SAC,WAS,0,211,216.6,4.0
22301020,2024-03-23,SAC,ORL,1,216,214.2,3.0
22301042,2024-03-25,SAC,PHI,1,204,212.0,3.0
22301047,2024-03-26,SAC,DAL,0,228,215.0,4.0
22301073,2024-03-29,SAC,DAL,0,210,214.2,3.0
22301086,2024-03-31,SAC,UTA,1,233,213.8,2.0
22301101,2024-04-02,SAC,LAC,1,204,218.2,3.0
22301112,2024-04-04,SAC,NYK,0,229,215.8,3.0
22301118,2024-04-05,SAC,BOS,0,201,220.8,2.0
22301141,2024-04-07,SAC,BKN,1,184,215.4,2.0
22301153,2024-04-09,SAC,OKC,0,217,210.2,3.0
22301170,2024-04-11,SAC,NOP,0,258,207.0,2.0
22301185,2024-04-12,SAC,PHX,0,215,217.8,1.0
22301200,2024-04-14,SAC,POR,1,203,215.0,1.0
52300131,2024-04-16,SAC,GSW,1,212,215.4,2.0
52300211,2024-04-19,SAC,NOP,0,203,221.0,2.0
401705094,2025-01-11,SAC,BOS,0,0,218.2,2.0
401705107,2025-01-12,SAC,CHI,0,0,166.6,2.0
401705124,2025-01-15,SAC,MIL,0,0,123.6,2.0
401705142,2025-01-17,SAC,HOU,0,0,83.0,1.0
401705164,2025-01-20,SAC,WSH,0,0,40.6,0.0
401705185,2025-01-23,SAC,GS,0,0,0.0,0.0
401705192,2025-01-24,SAC,DEN,0,0,0.0,0.0
401705207,2025-01-26,SAC,NY,0,0,0.0,0.0
401705217,2025-01-28,SAC,BKN,0,0,0.0,0.0
401705235,2025-01-30,SAC,PHI,0,0,0.0,0.0
401705257,2025-02-02,SAC,OKC,0,0,0.0,0.0
401705270,2025-02-04,SAC,MIN,0,0,0.0,0.0
401705293,2025-02-06,SAC,ORL,0,0,0.0,0.0
401705298,2025-02-07,SAC,POR,0,0,0.0,0.0
401705316,2025-02-09,SAC,NO,0,0,0.0,0.0
401705328,2025-02-11,SAC,DAL,0,0,0.0,0.0
401705343,2025-02-13,SAC,NO,0,0,0.0,0.0
401705351,2025-02-14,SAC,NO,0,0,0.0,0.0
401705371,2025-02-22,SAC,GS,0,0,0.0,0.0
401705394,2025-02-25,SAC,CHA,0,0,0.0,0.0
401705409,2025-02-27,SAC,UTAH,0,0,0.0,0.0
401705428,2025-03-02,SAC,HOU,0,0,0.0,0.0
401705446,2025-03-04,SAC,DAL,0,0,0.0,0.0
401705462,2025-03-06,SAC,DEN,0,0,0.0,0.0
401705476,2025-03-08,SAC,SA,0,0,0.0,0.0
401705493,2025-03-10,SAC,LAC,0,0,0.0,0.0
401705505,2025-03-11,SAC,NY,0,0,0.0,0.0
401705523,2025-03-14,SAC,GS,0,0,0.0,0.0
401705533,2025-03-15,SAC,PHX,0,0,0.0,0.0
401705558,2025-03-18,SAC,MEM,0,0,0.0,0.0
401705575,2025-03-20,SAC,CLE,0,0,0.0,0.0
401705579,2025-03-21,SAC,CHI,0,0,0.0,0.0
401705593,2025-03-23,SAC,MIL,0,0,0.0,0.0
401705610,2025-03-25,SAC,BOS,0,0,0.0,0.0
401705618,2025-03-26,SAC,OKC,0,0,0.0,0.0
401705632,2025-03-28,SAC,POR,0,0,0.0,0.0
401705640,2025-03-29,SAC,ORL,0,0,0.0,0.0
401705656,2025-03-31,SAC,IND,0,0,0.0,0.0
401705671,2025-04-02,SAC,WSH,0,0,0.0,0.0
401705684,2025-04-04,SAC,CHA,0,0,0.0,0.0
12300011,2023-10-09,SAS,OKC,0,243,,
12300033,2023-10-13,SAS,MIA,1,224,,
12300047,2023-10-16,SAS,HOU,0,188,,
12300058,2023-10-18,SAS,HOU,1,220,,
12300073,2023-10-20,SAS,GSW,1,239,,
22300073,2023-10-25,SAS,DAL,0,245,222.8,3.0
22300083,2023-10-27,SAS,HOU,1,248,223.2,3.0
22300099,2023-10-29,SAS,LAC,0,206,228.0,3.0
22300113,2023-10-31,SAS,PHX,1,229,231.6,3.0
22300131,2023-11-02,SAS,PHX,1,253,233.4,3.0
22300141,2023-11-05,SAS,TOR,0,239,236.2,3.0
22300146,2023-11-06,SAS,IND,0,263,235.0,3.0
22300161,2023-11-08,SAS,NYK,0,231,238.0,2.0
22300013,2023-11-10,SAS,MIN,0,227,243.0,2.0
22300184,2023-11-12,SAS,MIA,0,231,242.6,1.0
22300021,2023-11-14,SAS,OKC,0,210,238.2,0.0
22300032,2023-11-17,SAS,SAC,0,249,232.4,0.0
22300206,2023-11-18,SAS,MEM,0,228,229.6,0.0
22300223,2023-11-20,SAS,LAC,0,223,229.0,0.0
22300235,2023-11-22,SAS,LAC,0,211,228.2,0.0
22300051,2023-11-24,SAS,GSW,0,230,224.2,0.0
22300252,2023-11-26,SAS,DEN,0,252,228.2,0.0
22300272,2023-11-30,SAS,ATL,0,272,228.8,0.0
22300278,2023-12-01,SAS,NOP,0,227,237.6,0.0
22301210,2023-12-06,SAS,MIN,0,196,238.4,0.0
22301223,2023-12-08,SAS,CHI,0,233,235.4,0.0
22300298,2023-12-11,SAS,HOU,0,175,236.0,0.0
22300316,2023-12-13,SAS,LAL,0,241,220.6,0.0
22300331,2023-12-15,SAS,LAL,1,244,214.4,0.0
22300345,2023-12-17,SAS,NOP,0,256,217.8,1.0
22300361,2023-12-19,SAS,MIL,0,251,229.8,1.0
22300376,2023-12-21,SAS,CHI,0,209,233.4,1.0
22300398,2023-12-23,SAS,DAL,0,263,240.2,1.0
22300412,2023-12-26,SAS,UTA,0,248,244.6,1.0
22300427,2023-12-28,SAS,POR,1,223,245.4,0.0
22300437,2023-12-29,SAS,POR,0,262,238.8,1.0
22300448,2023-12-31,SAS,BOS,0,235,241.0,1.0
22300460,2024-01-02,SAS,MEM,0,204,246.2,1.0
22300477,2024-01-04,SAS,MIL,0,246,234.4,1.0
22300497,2024-01-07,SAS,CLE,0,232,234.0,1.0
22300519,2024-01-10,SAS,DET,1,238,235.8,0.0
22300541,2024-01-12,SAS,CHA,1,234,231.0,1.0
22300548,2024-01-13,SAS,CHI,0,238,230.8,2.0
22300559,2024-01-15,SAS,ATL,0,208,237.6,2.0
22300571,2024-01-17,SAS,BOS,0,215,230.0,2.0
22300584,2024-01-19,SAS,CHA,0,244,226.6,2.0
22300594,2024-01-20,SAS,WAS,1,258,227.8,1.0
22300608,2024-01-22,SAS,PHI,0,256,232.6,1.0
22300622,2024-01-24,SAS,OKC,0,254,236.2,1.0
22300641,2024-01-26,SAS,POR,1,216,245.4,1.0
22300649,2024-01-27,SAS,MIN,1,225,245.6,2.0
22300665,2024-01-29,SAS,WAS,0,231,241.8,3.0
22300681,2024-01-31,SAS,ORL,0,206,236.4,2.0
22300696,2024-02-02,SAS,NOP,0,227,226.4,2.0
22300703,2024-02-03,SAS,CLE,0,218,221.0,2.0
22300730,2024-02-07,SAS,MIA,0,220,221.4,1.0
22300734,2024-02-08,SAS,ORL,0,238,220.4,0.0
22300750,2024-02-10,SAS,BKN,0,226,221.8,0.0
22300764,2024-02-12,SAS,TOR,1,221,225.8,0.0
22300785,2024-02-14,SAS,DAL,0,209,224.6,1.0
22300803,2024-02-22,SAS,SAC,0,249,222.8,1.0
22300813,2024-02-23,SAS,LAL,0,241,228.6,1.0
22300825,2024-02-25,SAS,UTA,0,237,229.2,1.0
22300838,2024-02-27,SAS,MIN,0,219,231.4,1.0
22300853,2024-02-29,SAS,OKC,1,250,231.0,0.0
22300877,2024-03-03,SAS,IND,1,222,239.2,1.0
22300891,2024-03-05,SAS,HOU,0,215,233.8,2.0
22300908,2024-03-07,SAS,SAC,0,260,228.6,2.0
22300921,2024-03-09,SAS,GSW,1,239,233.2,2.0
22300936,2024-03-11,SAS,GSW,0,214,237.2,3.0
22300942,2024-03-12,SAS,HOU,0,204,230.0,2.0
22300965,2024-03-15,SAS,DEN,0,223,226.4,1.0
22300981,2024-03-17,SAS,BKN,1,237,228.0,1.0
22300994,2024-03-19,SAS,DAL,0,220,223.4,2.0
22301015,2024-03-22,SAS,MEM,0,196,219.6,1.0
22301025,2024-03-23,SAS,PHX,0,237,216.0,1.0
22301039,2024-03-25,SAS,PHX,1,206,222.6,1.0
22301058,2024-03-27,SAS,UTA,1,229,219.2,2.0
22301070,2024-03-29,SAS,NYK,1,256,217.6,2.0
22301085,2024-03-31,SAS,GSW,0,230,224.8,3.0
22301099,2024-04-02,SAS,DEN,0,215,231.6,3.0
22301123,2024-04-05,SAS,NOP,1,220,227.2,3.0
22301140,2024-04-07,SAS,PHI,0,259,230.0,3.0
22301151,2024-04-09,SAS,MEM,1,189,236.0,2.0
22301163,2024-04-10,SAS,OKC,0,216,222.6,2.0
22301180,2024-04-12,SAS,DEN,1,241,219.8,2.0
22301197,2024-04-14,SAS,DET,1,218,225.0,3.0
2052300012,2023-11-10,SBL,RCR,0,238,,
2052300017,2023-11-11,SBL,RCR,0,224,,
2052300050,2023-11-17,SBL,RCR,1,224,,
2052300067,2023-11-19,SBL,STO,0,213,,
2052300075,2023-11-21,SBL,STO,1,225,,
2052300094,2023-11-25,SBL,GLI,1,234,224.8,2.0
2052300102,2023-11-26,SBL,GLI,1,276,224.0,3.0
2052300125,2023-12-01,SBL,SLC,1,261,234.4,4.0
2052300132,2023-12-02,SBL,SLC,1,245,241.8,4.0
2052300142,2023-12-04,SBL,ONT,0,232,248.2,5.0
2052300181,2023-12-10,SBL,ONT,1,253,249.6,4.0
2052300189,2023-12-12,SBL,SCW,0,256,253.4,4.0
2052300199,2023-12-14,SBL,SCW,0,242,249.4,3.0
2052300209,2023-12-16,SBL,ONT,0,248,245.6,2.0
2052300224,2023-12-19,SBL,OSC,0,234,246.2,1.0
2052300238,2023-12-21,SBL,DEL,1,254,246.6,1.0
2022300011,2023-12-28,SBL,AUS,0,235,246.8,1.0
2022300031,2023-12-30,SBL,TEX,0,231,242.6,1.0
2022300038,2024-01-02,SBL,OKL,1,227,240.4,1.0
2022300048,2024-01-03,SBL,OKL,1,237,236.2,2.0
2022300077,2024-01-08,SBL,ONT,1,235,236.8,3.0
2022300109,2024-01-13,SBL,SCW,1,225,233.0,3.0
2022300117,2024-01-15,SBL,GRG,1,239,231.0,4.0
2022300129,2024-01-17,SBL,MCC,0,209,232.6,5.0
2022300136,2024-01-18,SBL,MCC,1,229,229.0,4.0
2022300154,2024-01-20,SBL,GBO,1,233,227.4,4.0
2022300163,2024-01-22,SBL,STO,1,247,227.0,4.0
2022300185,2024-01-26,SBL,SLC,0,226,231.4,4.0
2022300202,2024-01-29,SBL,IWA,1,237,228.8,3.0
2022300222,2024-02-02,SBL,RCR,1,223,234.4,4.0
2022300237,2024-02-04,SBL,ONT,0,212,233.2,4.0
2022300272,2024-02-10,SBL,SLC,0,226,229.0,3.0
2022300293,2024-02-14,SBL,STO,0,207,224.8,2.0
2022300303,2024-02-22,SBL,SXF,1,221,221.0,2.0
2022300324,2024-02-25,SBL,GLI,1,241,217.8,2.0
2022300333,2024-02-27,SBL,SXF,0,242,221.4,2.0
2022300341,2024-02-29,SBL,AUS,0,257,227.4,2.0
2022300358,2024-03-02,SBL,TEX,0,235,233.6,2.0
2022300377,2024-03-05,SBL,IWA,1,216,239.2,2.0
2022300384,2024-03-07,SBL,MHU,1,239,238.2,2.0
2022300395,2024-03-09,SBL,MHU,1,240,237.8,2.0
2022300406,2024-03-11,SBL,WES,0,247,237.4,3.0
2022300420,2024-03-13,SBL,WES,1,218,235.4,3.0
2022300432,2024-03-15,SBL,RCR,0,228,232.0,4.0
2022300465,2024-03-21,SBL,RGV,0,242,234.4,3.0
2022300477,2024-03-23,SBL,RGV,0,223,235.0,2.0
2022300488,2024-03-25,SBL,GLI,1,202,231.6,1.0
2022300501,2024-03-27,SBL,SCW,1,237,222.6,2.0
2022300514,2024-03-29,SBL,MXC,0,225,226.4,2.0
2022300525,2024-03-30,SBL,MXC,0,228,225.8,2.0
2052300011,2023-11-10,SCW,STO,1,239,,
2052300020,2023-11-11,SCW,SLC,1,244,,
2052300051,2023-11-17,SCW,GLI,1,233,,
2052300064,2023-11-19,SCW,GLI,1,226,,
2052300074,2023-11-21,SCW,SLC,1,266,,
2052300103,2023-11-27,SCW,ONT,0,222,241.6,5.0
2052300126,2023-12-01,SCW,RCR,1,193,238.2,4.0
2052300133,2023-12-02,SCW,RCR,0,197,228.0,4.0
2052300151,2023-12-05,SCW,ONT,0,228,220.8,3.0
2052300167,2023-12-08,SCW,GLI,1,271,221.2,2.0
2052300179,2023-12-10,SCW,SLC,0,215,222.2,2.0
2052300189,2023-12-12,SCW,SBL,1,256,220.8,2.0
2052300199,2023-12-14,SCW,SBL,1,242,233.4,2.0
2052300214,2023-12-16,SCW,STO,1,233,242.4,3.0
2052300220,2023-12-19,SCW,MCC,1,228,243.4,4.0
2052300234,2023-12-21,SCW,WES,0,241,234.8,4.0
2022300015,2023-12-28,SCW,SXF,0,207,240.0,4.0
2022300023,2023-12-29,SCW,SXF,0,235,230.2,3.0
2022300039,2024-01-02,SCW,FWN,1,215,228.8,2.0
2022300049,2024-01-04,SCW,FWN,0,267,225.2,2.0
2022300063,2024-01-06,SCW,CLC,0,220,233.0,1.0
2022300109,2024-01-13,SCW,SBL,0,225,228.8,1.0
2022300125,2024-01-15,SCW,LIN,1,188,232.4,1.0
2022300146,2024-01-19,SCW,ONT,1,235,223.0,2.0
2022300156,2024-01-20,SCW,ONT,1,238,227.0,2.0
2022300167,2024-01-23,SCW,SLC,1,240,221.2,3.0
2022300180,2024-01-25,SCW,AUS,1,248,225.2,4.0
2022300192,2024-01-27,SCW,MHU,1,250,229.8,5.0
2022300200,2024-01-29,SCW,MHU,0,243,242.2,5.0
2022300223,2024-02-02,SCW,TEX,1,241,243.8,4.0
2022300231,2024-02-03,SCW,TEX,1,265,244.4,4.0
2022300250,2024-02-07,SCW,SLC,0,238,249.4,4.0
2022300265,2024-02-09,SCW,IWA,1,250,247.4,3.0
2022300274,2024-02-10,SCW,IWA,1,230,247.4,3.0
2022300313,2024-02-23,SCW,RAP,0,223,244.8,4.0
2022300320,2024-02-24,SCW,RAP,0,230,241.2,3.0
2022300334,2024-02-28,SCW,OKL,1,237,234.2,2.0
2022300346,2024-02-29,SCW,OKL,0,267,234.0,3.0
2022300365,2024-03-03,SCW,MXC,0,231,237.4,2.0
2022300367,2024-03-04,SCW,MXC,1,217,237.6,1.0
2022300379,2024-03-06,SCW,AUS,1,195,236.4,2.0
2022300396,2024-03-10,SCW,RGV,1,217,229.4,3.0
2022300416,2024-03-12,SCW,RGV,1,227,225.4,3.0
2022300433,2024-03-15,SCW,GLI,1,190,217.4,4.0
2022300440,2024-03-16,SCW,GLI,1,238,209.2,5.0
2022300467,2024-03-21,SCW,STO,0,253,213.4,5.0
2022300476,2024-03-23,SCW,STO,0,207,225.0,4.0
2022300501,2024-03-27,SCW,SBL,0,237,223.0,3.0
2022300513,2024-03-29,SCW,RCR,1,255,225.0,2.0
2022300516,2024-03-30,SCW,RCR,1,254,238.0,2.0
2042300131,2024-04-02,SCW,SLC,1,224,241.2,2.0
2042300221,2024-04-04,SCW,STO,0,221,235.4,3.0
32300003,2024-02-16,SHN,STA,1,191,,
401752956,2025-02-17,SHQ,CAN,0,0,,
401752957,2025-02-17,SHQ,CHK,0,0,,
2052300020,2023-11-11,SLC,SCW,0,244,,
2052300032,2023-11-13,SLC,GLI,1,257,,
2052300038,2023-11-14,SLC,STO,0,241,,
2052300046,2023-11-16,SLC,STO,1,250,,
2052300074,2023-11-21,SLC,SCW,0,266,,
2052300083,2023-11-24,SLC,RCR,0,223,251.6,2.0
2052300101,2023-11-26,SLC,RCR,1,191,247.4,2.0
2052300115,2023-11-29,SLC,ONT,1,195,234.2,2.0
2052300125,2023-12-01,SLC,SBL,0,261,225.0,3.0
2052300132,2023-12-02,SLC,SBL,0,245,227.2,2.0
2052300163,2023-12-07,SLC,ONT,1,235,223.0,2.0
2052300179,2023-12-10,SLC,SCW,1,215,225.4,3.0
2052300190,2023-12-12,SLC,STO,1,218,230.2,3.0
2052300213,2023-12-16,SLC,GLI,1,226,234.8,3.0
2052300233,2023-12-20,SLC,MNE,1,221,227.8,4.0
2052300245,2023-12-22,SLC,GBO,0,208,223.0,5.0
2022300014,2023-12-28,SLC,ONT,0,232,217.6,4.0
2022300030,2023-12-30,SLC,STO,0,204,221.0,3.0
2022300040,2024-01-02,SLC,CLC,1,239,218.2,2.0
2022300051,2024-01-04,SLC,RCR,0,248,220.8,2.0
2022300070,2024-01-07,SLC,SXF,0,268,226.2,1.0
2022300113,2024-01-14,SLC,IWA,1,226,238.2,1.0
2022300119,2024-01-15,SLC,IWA,0,233,237.0,2.0
2022300131,2024-01-17,SLC,OKL,1,213,242.8,2.0
2022300144,2024-01-19,SLC,OKL,0,268,237.6,2.0
2022300161,2024-01-22,SLC,AUS,0,213,241.6,2.0
2022300167,2024-01-23,SLC,SCW,0,240,230.6,2.0
2022300185,2024-01-26,SLC,SBL,1,226,233.4,1.0
2022300206,2024-01-30,SLC,RCR,0,219,232.0,2.0
2022300236,2024-02-04,SLC,MXC,1,215,233.2,1.0
2022300239,2024-02-05,SLC,MXC,0,186,222.6,2.0
2022300250,2024-02-07,SLC,SCW,1,238,217.2,2.0
2022300272,2024-02-10,SLC,SBL,1,226,216.8,3.0
2022300286,2024-02-13,SLC,MHU,1,243,216.8,3.0
2022300296,2024-02-15,SLC,MHU,0,245,221.6,4.0
2022300311,2024-02-23,SLC,ONT,1,237,227.6,3.0
2022300328,2024-02-26,SLC,OSC,0,224,237.8,4.0
2022300331,2024-02-27,SLC,OSC,0,244,235.0,3.0
2022300357,2024-03-02,SLC,STO,1,242,238.6,2.0
2022300376,2024-03-05,SLC,TEX,1,267,238.4,2.0
2022300382,2024-03-07,SLC,TEX,1,243,242.8,3.0
2022300400,2024-03-10,SLC,SXF,1,260,244.0,3.0
2022300409,2024-03-12,SLC,WIS,1,268,251.2,4.0
2022300434,2024-03-16,SLC,GRG,1,225,256.0,5.0
2022300451,2024-03-19,SLC,GRG,1,236,252.6,5.0
2022300470,2024-03-22,SLC,GLI,1,228,246.4,5.0
2022300479,2024-03-23,SLC,GLI,1,215,243.4,5.0
2022300492,2024-03-26,SLC,AUS,1,221,234.4,5.0
2022300512,2024-03-29,SLC,RGV,1,233,225.0,5.0
2022300526,2024-03-30,SLC,RGV,0,174,226.6,5.0
2042300131,2024-04-02,SLC,SCW,0,224,214.2,4.0
32300003,2024-02-16,STA,SHN,0,191,,
2052300011,2023-11-10,STO,SCW,0,239,,
2052300038,2023-11-14,STO,SLC,1,241,,
2052300046,2023-11-16,STO,SLC,0,250,,
2052300067,2023-11-19,STO,SBL,1,213,,
2052300075,2023-11-21,STO,SBL,0,225,,
2052300088,2023-11-24,STO,ONT,0,202,233.6,2.0
2052300095,2023-11-25,STO,ONT,1,209,226.2,2.0
2052300127,2023-12-01,STO,GLI,1,213,219.8,2.0
2052300134,2023-12-02,STO,GLI,0,193,212.4,3.0
2052300150,2023-12-05,STO,GLI,0,194,208.4,2.0
2052300162,2023-12-07,STO,RCR,0,202,202.2,2.0
2052300170,2023-12-09,STO,RCR,0,203,202.2,2.0
2052300190,2023-12-12,STO,SLC,0,218,201.0,1.0
2052300214,2023-12-16,STO,SCW,0,233,202.0,0.0
2052300239,2023-12-21,STO,BHM,0,219,210.0,0.0
2052300248,2023-12-22,STO,WCB,1,193,215.0,0.0
2022300016,2023-12-28,STO,RCR,1,219,213.2,1.0
2022300030,2023-12-30,STO,SLC,1,204,216.4,2.0
2022300057,2024-01-05,STO,WCB,1,218,213.6,3.0
2022300065,2024-01-06,STO,WCB,0,244,210.6,4.0
2022300076,2024-01-08,STO,WIS,1,188,215.6,4.0
2022300084,2024-01-10,STO,ONT,1,239,214.6,4.0
2022300099,2024-01-12,STO,IWA,1,202,218.6,4.0
2022300108,2024-01-13,STO,LIN,1,207,218.2,4.0
2022300122,2024-01-15,STO,GLI,1,195,216.0,4.0
2022300135,2024-01-17,STO,LIN,0,206,206.2,5.0
2022300148,2024-01-20,STO,GLI,1,179,209.8,4.0
2022300163,2024-01-22,STO,SBL,0,247,197.8,4.0
2022300193,2024-01-27,STO,OKL,0,214,206.8,3.0
2022300221,2024-02-02,STO,AUS,0,238,208.2,2.0
2022300226,2024-02-03,STO,AUS,0,208,216.8,1.0
2022300245,2024-02-07,STO,MHU,1,208,217.2,1.0
2022300266,2024-02-09,STO,FWN,1,238,223.0,1.0
2022300273,2024-02-10,STO,OKL,1,228,221.2,2.0
2022300293,2024-02-14,STO,SBL,1,207,224.0,3.0
2022300310,2024-02-23,STO,TEX,0,268,217.8,4.0
2022300319,2024-02-24,STO,TEX,1,210,229.8,4.0
2022300335,2024-02-28,STO,RGV,0,210,230.2,4.0
2022300354,2024-03-01,STO,RGV,1,223,224.6,3.0
2022300357,2024-03-02,STO,SLC,0,242,223.6,3.0
2022300385,2024-03-07,STO,MXC,1,232,230.6,2.0
2022300391,2024-03-08,STO,MXC,1,216,223.4,3.0
2022300403,2024-03-10,STO,IWA,1,233,224.6,3.0
2022300410,2024-03-12,STO,ONT,1,220,229.2,4.0
2022300448,2024-03-17,STO,RCR,1,210,228.6,4.0
2022300467,2024-03-21,STO,SCW,1,253,222.2,5.0
2022300476,2024-03-23,STO,SCW,1,207,226.4,5.0
2022300491,2024-03-26,STO,MHU,0,235,224.6,5.0
2022300510,2024-03-29,STO,SXF,1,242,225.0,4.0
2022300523,2024-03-30,STO,SXF,1,193,229.4,4.0
2042300221,2024-04-04,STO,SCW,1,221,226.0,4.0
2042300311,2024-04-07,STO,OKL,0,221,219.6,4.0
2032300002,2024-02-18,STR,EYL,0,57,,
2052300016,2023-11-11,SXF,FWN,0,243,,
2052300037,2023-11-14,SXF,CLC,1,245,,
2052300045,2023-11-16,SXF,GRG,1,194,,
2052300065,2023-11-19,SXF,WIS,0,244,,
2052300072,2023-11-21,SXF,WIS,1,223,,
2052300080,2023-11-22,SXF,WCB,0,266,229.8,3.0
2052300093,2023-11-25,SXF,IWA,1,199,234.4,3.0
2052300099,2023-11-26,SXF,IWA,0,189,225.2,3.0
2052300107,2023-11-28,SXF,MCC,1,272,224.2,2.0
2052300121,2023-12-01,SXF,CLC,1,222,229.8,3.0
2052300148,2023-12-05,SXF,FWN,0,247,229.6,3.0
2052300156,2023-12-06,SXF,GRG,1,235,225.8,3.0
2052300184,2023-12-12,SXF,MCC,1,216,233.0,3.0
2052300206,2023-12-15,SXF,WCB,0,216,238.4,4.0
2052300223,2023-12-19,SXF,RAP,0,239,227.2,3.0
2052300246,2023-12-22,SXF,OSC,0,249,230.6,2.0
2022300015,2023-12-28,SXF,SCW,1,207,231.0,2.0
2022300023,2023-12-29,SXF,SCW,1,235,225.4,2.0
2022300035,2023-12-31,SXF,GLI,1,236,229.2,2.0
2022300043,2024-01-02,SXF,GLI,1,229,233.2,3.0
2022300056,2024-01-05,SXF,BHM,1,237,231.2,4.0
2022300070,2024-01-07,SXF,SLC,1,268,228.8,5.0
2022300080,2024-01-09,SXF,MHU,1,219,241.0,5.0
2022300096,2024-01-12,SXF,AUS,1,238,237.8,5.0
2022300106,2024-01-13,SXF,AUS,1,247,238.2,5.0
2022300133,2024-01-17,SXF,TEX,0,246,241.8,5.0
2022300141,2024-01-19,SXF,MNE,1,228,243.6,4.0
2022300157,2024-01-21,SXF,MNE,0,256,235.6,4.0
2022300204,2024-01-30,SXF,RGV,0,229,243.0,3.0
2022300217,2024-02-01,SXF,RGV,1,207,241.2,2.0
2022300228,2024-02-03,SXF,IWA,1,313,233.2,2.0
